Date,UVIX_OPEN,UVIX_CLOSE,UVIX_CTO_RETURN,UVIX_OTC_RETURN,UVIX_RETURN,UVIX_CC_RETURN_REBUILT,UVIX_SOURCE,UVIX_PROXY_SOURCE
2022-09-21,5.214586482148084e-12,5.69872603948485e-12,-0.029107981220657275,0.09284332688588015,0.06103286384976525,0.06103286384976525,actual_uvix,UVXY
2022-09-22,5.602906752095281e-12,5.653337955984528e-12,-0.016814159292035447,0.00900090009000909,-0.007964601769911539,-0.007964601769911539,actual_uvix,UVXY
2022-09-23,5.920623336597534e-12,6.3139867269336554e-12,0.04727921498661902,0.06643952299829636,0.11685994647636044,0.11685994647636022,actual_uvix,UVXY
2022-09-26,6.60144458910236e-12,6.772910682325798e-12,0.045527156549520775,0.025974025974025983,0.07268370607028762,0.0726837060702874,actual_uvix,UVXY
2022-09-27,6.414849134712148e-12,6.974635497882784e-12,-0.05286671630677586,0.08726415094339623,0.02978406552494417,0.02978406552494417,actual_uvix,UVXY
2022-09-28,6.8636868493264415e-12,6.3845904123786005e-12,-0.01590744757772955,-0.06980161645848637,-0.08459869848156187,-0.08459869848156176,actual_uvix,UVXY
2022-09-29,6.7275225988254765e-12,6.757781321159024e-12,0.05371248025276465,0.004497751124437732,0.05845181674565558,0.05845181674565558,actual_uvix,UVXY
2022-09-30,6.8636868493264415e-12,7.0452391833277296e-12,0.015671641791044744,0.026451138868479163,0.04253731343283573,0.042537313432835955,actual_uvix,UVXY
2022-10-03,6.626660191046984e-12,6.424935375489998e-12,-0.0594130279169649,-0.030441400304414,-0.08804581245526122,-0.08804581245526122,actual_uvix,UVXY
2022-10-04,5.895407734652911e-12,5.9307095773753825e-12,-0.08241758241758246,0.0059880239520957446,-0.07692307692307687,-0.07692307692307698,actual_uvix,UVXY
2022-10-05,6.1475637540991414e-12,6.021485744376025e-12,0.03656462585034004,-0.020508613617719496,0.015306122448979664,0.015306122448979442,actual_uvix,UVXY
2022-10-06,5.955925179320005e-12,6.379547291989675e-12,-0.010887772194304812,0.07112616426756979,0.0594639865996649,0.05946398659966512,actual_uvix,UVXY
2022-10-07,6.551013385213114e-12,6.9040318124378385e-12,0.026877470355731292,0.05388760585065433,0.08221343873517784,0.08221343873517784,actual_uvix,UVXY
2022-10-10,6.9595061367160096e-12,7.2167052765511655e-12,0.008035062089116085,0.03695652173913033,0.04528853177501824,0.045288531775018015,actual_uvix,UVXY
2022-10-11,7.31756768432966e-12,7.468861295997399e-12,0.013976240391334827,0.020675396278428737,0.034940600978336844,0.034940600978337066,actual_uvix,UVXY
2022-10-12,7.388171369774605e-12,7.302438323162886e-12,-0.01080351114112088,-0.011604095563139905,-0.022282241728561747,-0.022282241728561636,actual_uvix,UVXY
2022-10-13,7.544508101831268e-12,6.8889024512710644e-12,0.03314917127071815,-0.08689839572192515,-0.056629834254143696,-0.05662983425414381,actual_uvix,UVXY
2022-10-14,6.616573950269134e-12,7.181403433828695e-12,-0.039531478770131745,0.08536585365853666,0.04245973645680823,0.04245973645680823,actual_uvix,UVXY
2022-10-17,6.757781321159025e-12,6.8233418862150446e-12,-0.0589887640449438,0.009701492537313339,-0.049859550561797805,-0.049859550561797805,actual_uvix,UVXY
2022-10-18,6.53588402404634e-12,6.540927144435264e-12,-0.04212860310421285,0.0007716049382715529,-0.041389504804138944,-0.041389504804139055,actual_uvix,UVXY
2022-10-19,6.651875792991606e-12,6.656918913380531e-12,0.016962220508866643,0.0007581501137225999,0.017733230531996824,0.017733230531997046,actual_uvix,UVXY
2022-10-20,6.561099625990963e-12,6.480409699768169e-12,-0.014393939393939403,-0.012298232129131392,-0.02651515151515149,-0.02651515151515138,actual_uvix,UVXY
2022-10-21,6.4047628939343e-12,6.435021616267847e-12,-0.011673151750972721,0.0047244094488188,-0.007003891050583633,-0.007003891050583744,actual_uvix,UVXY
2022-10-24,6.2887711249890325e-12,6.213124319155163e-12,-0.022727272727272707,-0.012028869286287103,-0.03448275862068961,-0.03448275862068961,actual_uvix,UVXY
2022-10-25,6.228253680321936e-12,5.728984761818397e-12,0.0024350649350648457,-0.08016194331983806,-0.07792207792207795,-0.07792207792207795,actual_uvix,UVXY
2022-10-26,5.82984716959689e-12,5.47178562198324e-12,0.01760563380281699,-0.061418685121107264,-0.04489436619718312,-0.04489436619718312,actual_uvix,UVXY
2022-10-27,5.3961388161493696e-12,5.249888324870555e-12,-0.01382488479262678,-0.02710280373831775,-0.04055299539170509,-0.040552995391705204,actual_uvix,UVXY
2022-10-28,5.24484520448163e-12,5.007818546202171e-12,-0.0009606147934678733,-0.04519230769230764,-0.04610951008645536,-0.046109510086455474,actual_uvix,UVXY
2022-10-31,5.088508472424966e-12,4.861568054923357e-12,0.01611278952668682,-0.044598612487611544,-0.029204431017119892,-0.029204431017119892,actual_uvix,UVXY
2022-11-01,4.740533165589165e-12,4.740533165589165e-12,-0.024896265560165998,0.0,-0.024896265560165998,-0.024896265560165998,actual_uvix,UVXY
2022-11-02,4.826266212200884e-12,5.012861666591096e-12,0.018085106382978777,0.03866248693834895,0.057446808510638325,0.057446808510638325,actual_uvix,UVXY
2022-11-03,5.1187671947585135e-12,4.765748767533789e-12,0.021126760563380254,-0.06896551724137934,-0.04929577464788737,-0.04929577464788726,actual_uvix,UVXY
2022-11-04,4.564023951976803e-12,4.6648863597552954e-12,-0.042328042328042326,0.022099447513812098,-0.021164021164021163,-0.021164021164021274,actual_uvix,UVXY
2022-11-07,4.5993257946992755e-12,4.553937711198954e-12,-0.014054054054054022,-0.009868421052631526,-0.023783783783783763,-0.023783783783783652,actual_uvix,UVXY
2022-11-08,4.4782909053650846e-12,4.826266212200885e-12,-0.01661129568106312,0.07770270270270263,0.05980066445182719,0.05980066445182719,actual_uvix,UVXY
2022-11-09,4.841395573367658e-12,5.118767194758514e-12,0.0031347962382444194,0.05729166666666674,0.06060606060606055,0.06060606060606055,actual_uvix,UVXY
2022-11-10,4.523678988865407e-12,4.543851470421106e-12,-0.11625615763546793,0.004459308807134965,-0.11231527093596061,-0.11231527093596039,actual_uvix,UVXY
2022-11-11,4.6245413966439e-12,4.432902821864763e-12,0.017758046614872347,-0.04143947655398039,-0.02441731409544945,-0.02441731409544967,actual_uvix,UVXY
2022-11-14,4.463161544198311e-12,4.432902821864763e-12,0.006825938566553003,-0.006779661016949157,0.0,0.0,actual_uvix,UVXY
2022-11-15,4.216048645141003e-12,4.538808350032181e-12,-0.04891922639362911,0.07655502392344493,0.023890784982935065,0.023890784982935287,actual_uvix,UVXY
2022-11-16,4.4379459422536876e-12,4.296738571363797e-12,-0.022222222222222254,-0.03181818181818186,-0.053333333333333344,-0.053333333333333455,actual_uvix,UVXY
2022-11-17,4.523678988865407e-12,4.221091765529929e-12,0.052816901408450745,-0.06688963210702337,-0.017605633802816878,-0.017605633802816656,actual_uvix,UVXY
2022-11-18,4.1353587189182094e-12,4.12527247814036e-12,-0.020310633213859064,-0.0024390243902439046,-0.022700119474313052,-0.022700119474313163,actual_uvix,UVXY
2022-11-21,4.1504880800849835e-12,3.888245819860902e-12,0.006112469437652868,-0.06318347509112998,-0.057457212713936445,-0.05745721271393622,actual_uvix,UVXY
2022-11-22,3.837814615971656e-12,3.6260035596368203e-12,-0.012970168612191912,-0.05519053876478319,-0.06744487678339817,-0.06744487678339828,actual_uvix,UVXY
2022-11-23,3.6360898004146695e-12,3.4696668275801563e-12,0.0027816411682892728,-0.04576976421636614,-0.04311543810848406,-0.04311543810848395,actual_uvix,UVXY
2022-11-25,3.5352273926361766e-12,3.515054911080478e-12,0.018895348837209225,-0.005706134094151216,0.013081395348837122,0.013081395348837122,actual_uvix,UVXY
2022-11-28,3.641132920803594e-12,3.7520815693599364e-12,0.03586800573888094,0.030470914127423754,0.06743185078909608,0.06743185078909608,actual_uvix,UVXY
2022-11-29,3.716779726637464e-12,3.656262281970368e-12,-0.009408602150537626,-0.016282225237449155,-0.025537634408602128,-0.02553763440860235,actual_uvix,UVXY
2022-11-30,3.651219161581443e-12,3.3788906605795123e-12,-0.0013793103448276334,-0.074585635359116,-0.07586206896551728,-0.07586206896551717,actual_uvix,UVXY
2022-12-01,3.353675058634889e-12,3.2578557712453206e-12,-0.007462686567164201,-0.02857142857142858,-0.035820895522388096,-0.035820895522388096,actual_uvix,UVXY
2022-12-02,3.394020021746286e-12,3.1267346411332796e-12,0.04179566563467496,-0.07875185735512635,-0.04024767801857587,-0.04024767801857587,actual_uvix,UVXY
2022-12-05,3.207424567356074e-12,3.2427264100785465e-12,0.02580645161290329,0.011006289308176154,0.0370967741935484,0.0370967741935484,actual_uvix,UVXY
2022-12-06,3.1973383265782247e-12,3.4141925033019845e-12,-0.013996889580093264,0.06782334384858046,0.05287713841368591,0.05287713841368591,actual_uvix,UVXY
2022-12-07,3.4696668275801555e-12,3.520098031469402e-12,0.01624815361890697,0.014534883720930258,0.03101920236336775,0.03101920236336775,actual_uvix,UVXY
2022-12-08,3.4999255499137037e-12,3.3889769013573616e-12,-0.005730659025787954,-0.03170028818443804,-0.03724928366762181,-0.0372492836676217,actual_uvix,UVXY
2022-12-09,3.40914938291306e-12,3.5352273926361762e-12,0.005952380952380931,0.03698224852071008,0.04315476190476186,0.04315476190476186,actual_uvix,UVXY
2022-12-12,3.5150549110804778e-12,3.499925549913704e-12,-0.005706134094151216,-0.004304160688665681,-0.0099857346647646,-0.00998573466476449,actual_uvix,UVXY
2022-12-13,3.0964759187997322e-12,3.2074245673560743e-12,-0.11527377521613835,0.03583061889250816,-0.08357348703170031,-0.08357348703170042,actual_uvix,UVXY
2022-12-14,3.1771658450225266e-12,2.98552727024339e-12,-0.009433962264150941,-0.060317460317460325,-0.0691823899371069,-0.0691823899371069,actual_uvix,UVXY
2022-12-15,3.086389678021883e-12,3.348631938245964e-12,0.03378378378378377,0.08496732026143783,0.12162162162162171,0.12162162162162149,actual_uvix,UVXY
2022-12-16,3.4847961887469296e-12,3.3637612994127383e-12,0.0406626506024097,-0.0347322720694645,0.004518072289156683,0.004518072289156683,actual_uvix,UVXY
2022-12-19,3.3234163363013413e-12,3.1922952061893007e-12,-0.01199400299850073,-0.039453717754172946,-0.050974512743628186,-0.050974512743628075,actual_uvix,UVXY
2022-12-20,3.2074245673560743e-12,3.1469071226889785e-12,0.004739336492890933,-0.018867924528301883,-0.014218009478673022,-0.014218009478673133,actual_uvix,UVXY
2022-12-21,3.010742872188013e-12,2.9199667051873694e-12,-0.043269230769230727,-0.03015075376884424,-0.07211538461538458,-0.07211538461538458,actual_uvix,UVXY
2022-12-22,2.9502254275209176e-12,3.2376832896896225e-12,0.010362694300518172,0.09743589743589753,0.10880829015544036,0.10880829015544058,actual_uvix,UVXY
2022-12-23,3.2124676877449996e-12,3.06117407607726e-12,-0.007788161993769416,-0.04709576138147564,-0.05451713395638624,-0.05451713395638624,actual_uvix,UVXY
2022-12-27,3.06117407607726e-12,3.030915353743712e-12,0.0,-0.009884678747940745,-0.009884678747940745,-0.009884678747940745,actual_uvix,UVXY
2022-12-28,2.990570390632315e-12,3.0359584741326368e-12,-0.01331114808652245,0.015177065767284947,0.0016638935108153063,0.0016638935108153063,actual_uvix,UVXY
2022-12-29,2.945182307131993e-12,2.9502254275209176e-12,-0.029900332225913595,0.001712328767123239,-0.028239202657807327,-0.028239202657807327,actual_uvix,UVXY
2022-12-30,3.0208291129658623e-12,2.9350960663541435e-12,0.023931623931623847,-0.028380634390651083,-0.00512820512820511,-0.005128205128205221,actual_uvix,UVXY
2023-01-03,2.8796217420759724e-12,2.8947511032427465e-12,-0.018900343642611728,0.005253940455341555,-0.013745704467353903,-0.013745704467353903,actual_uvix,UVXY
2023-01-04,2.8544061401313495e-12,2.7283281304082333e-12,-0.013937282229965153,-0.044169611307420475,-0.057491289198606244,-0.057491289198606244,actual_uvix,UVXY
2023-01-05,2.793888695464254e-12,2.763629973130706e-12,0.02402957486136792,-0.010830324909747335,0.012939001848428777,0.012939001848428777,actual_uvix,UVXY
2023-01-06,2.6728538061300623e-12,2.6274657226297405e-12,-0.03284671532846717,-0.016981132075471694,-0.0492700729927007,-0.0492700729927007,actual_uvix,UVXY
2023-01-09,2.6173794818518912e-12,2.662767565352213e-12,-0.0038387715930902067,0.01734104046242768,0.013435700575815668,0.013435700575815668,actual_uvix,UVXY
2023-01-10,2.698069408074685e-12,2.430784027461679e-12,0.01325757575757569,-0.09906542056074763,-0.08712121212121215,-0.08712121212121215,actual_uvix,UVXY
2023-01-11,2.4106115459059807e-12,2.4660858701841517e-12,-0.008298755186721962,0.023012552301255207,0.014522821576763434,0.014522821576763434,actual_uvix,UVXY
2023-01-12,2.360180342016734e-12,2.2240160915157686e-12,-0.042944785276073594,-0.05769230769230771,-0.09815950920245398,-0.09815950920245409,actual_uvix,UVXY
2023-01-13,2.2542748138493164e-12,2.1080243225705017e-12,0.013605442176870763,-0.06487695749440714,-0.05215419501133789,-0.05215419501133789,actual_uvix,UVXY
2023-01-17,2.168541767237597e-12,2.1483692856818987e-12,0.028708133971291794,-0.009302325581395321,0.019138755980861344,0.019138755980861122,actual_uvix,UVXY
2023-01-18,2.087851841014803e-12,2.2845335361828645e-12,-0.028169014084507005,0.09420289855072461,0.06338028169014076,0.06338028169014098,actual_uvix,UVXY
2023-01-19,2.3954821847392066e-12,2.304706017738563e-12,0.04856512141280356,-0.037894736842105314,0.008830022075055233,0.008830022075055233,actual_uvix,UVXY
2023-01-20,2.264361054627166e-12,2.1584555264597487e-12,-0.017505470459518557,-0.04677060133630284,-0.06345733041575496,-0.06345733041575474,actual_uvix,UVXY
2023-01-23,2.1332399245151254e-12,2.108024322570502e-12,-0.011682242990654235,-0.011820330969267157,-0.02336448598130836,-0.02336448598130847,actual_uvix,UVXY
2023-01-24,2.133239924515125e-12,1.9567307109027626e-12,0.011961722488038173,-0.08274231678486998,-0.0717703349282297,-0.0717703349282297,actual_uvix,UVXY
2023-01-25,2.0606189909146104e-12,1.9446272219693435e-12,0.05309278350515467,-0.05628976994615764,-0.006185567010309256,-0.006185567010309256,actual_uvix,UVXY
2023-01-26,1.9012563866245915e-12,1.904282258857946e-12,-0.022302904564315384,0.0015915119363394403,-0.020746887966805017,-0.020746887966805128,actual_uvix,UVXY
2023-01-27,1.904282258857946e-12,1.8407389419574957e-12,0.0,-0.033368644067796605,-0.033368644067796605,-0.033368644067796605,actual_uvix,UVXY
2023-01-30,1.930506484880354e-12,1.9335323571137087e-12,0.04876712328767119,0.0015673981191222097,0.050410958904109515,0.05041095890410929,actual_uvix,UVXY
2023-01-31,1.9375668534248484e-12,1.853851054968699e-12,0.0020865936358893666,-0.04320666319625199,-0.041210224308815824,-0.041210224308816046,actual_uvix,UVXY
2023-02-01,1.8457820623464197e-12,1.7328161656345077e-12,-0.0043525571273123065,-0.061202185792349706,-0.06528835690968449,-0.06528835690968438,actual_uvix,UVXY
2023-02-02,1.6581779838784229e-12,1.8135060918573019e-12,-0.043073341094295725,0.0936739659367396,0.046565774155995276,0.046565774155995276,actual_uvix,UVXY
2023-02-03,1.90932537924687e-12,1.8447734382686346e-12,0.052836484983314724,-0.03380876914949815,0.01724137931034475,0.01724137931034475,actual_uvix,UVXY
2023-02-06,1.8972218903134506e-12,1.9254633644914285e-12,0.028430836522689962,0.014885699096225391,0.04373974849644613,0.04373974849644591,actual_uvix,UVXY
2023-02-07,1.9617738312916862e-12,1.8114888437017318e-12,0.0188580408590886,-0.07660668380462721,-0.05919329491880565,-0.05919329491880554,actual_uvix,UVXY
2023-02-08,1.8599027994354082e-12,1.9567307109027614e-12,0.026726057906458767,0.05206073752711493,0.0801781737193763,0.0801781737193763,actual_uvix,UVXY
2023-02-09,1.888144273613386e-12,2.0656621113035336e-12,-0.035051546391752564,0.09401709401709413,0.05567010309278353,0.05567010309278353,actual_uvix,UVXY
2023-02-10,2.143326165292973e-12,2.1130674429594253e-12,0.03759765625,-0.014117647058823568,0.02294921875,0.02294921875,actual_uvix,UVXY
2023-02-13,2.047506877903405e-12,1.9647997035250408e-12,-0.031026252983293534,-0.040394088669950756,-0.07016706443914078,-0.07016706443914078,actual_uvix,UVXY
2023-02-14,1.9093253792468697e-12,1.807454347390592e-12,-0.02823408624229984,-0.053354463814051734,-0.08008213552361398,-0.08008213552361398,actual_uvix,UVXY
2023-02-15,1.833678573413e-12,1.7449196545679266e-12,0.014508928571428603,-0.04840484048404836,-0.0345982142857143,-0.03459821428571419,actual_uvix,UVXY
2023-02-16,1.8387216938019246e-12,1.8972218903134502e-12,0.0537572254335259,0.03181568842567195,0.08728323699421958,0.08728323699421936,actual_uvix,UVXY
2023-02-17,1.979929064691814e-12,1.926471988569213e-12,0.043593833067517185,-0.026999490575649543,0.015417331206804885,0.015417331206804663,actual_uvix,UVXY
2023-02-21,2.0989467058704355e-12,2.203843609960068e-12,0.08952879581151829,0.04997597308986057,0.1439790575916231,0.1439790575916231,actual_uvix,UVXY
2023-02-22,2.2119126025823475e-12,2.080791472470307e-12,0.0036613272311212253,-0.05927952576379392,-0.05583524027459952,-0.05583524027459952,actual_uvix,UVXY
2023-02-23,1.9869894332363087e-12,1.939584101580417e-12,-0.04507998061076102,-0.02385786802030454,-0.0678623364032962,-0.06786233640329609,actual_uvix,UVXY
2023-02-24,2.0747397280035974e-12,2.0828087206258768e-12,0.06968278731149247,0.003889158969372808,0.07384295371814864,0.07384295371814864,actual_uvix,UVXY
2023-02-27,1.9738773202251045e-12,1.925463364491428e-12,-0.052300242130750574,-0.02452733776188043,-0.07554479418886195,-0.07554479418886195,actual_uvix,UVXY
2023-02-28,1.922437492258073e-12,1.8417475660352788e-12,-0.0015715034049240684,-0.04197271773347322,-0.04347826086956519,-0.04347826086956541,actual_uvix,UVXY
2023-03-01,1.8609114235131925e-12,1.8740235365243968e-12,0.010405257393209189,0.007046070460704712,0.017524644030668224,0.017524644030668224,actual_uvix,UVXY
2023-03-02,1.939584101580417e-12,1.7429024064123562e-12,0.03498385360602807,-0.10140405616224646,-0.06996770721205603,-0.06996770721205592,actual_uvix,UVXY
2023-03-03,1.7005401951453891e-12,1.6279192615448744e-12,-0.02430555555555558,-0.042704626334519546,-0.06597222222222221,-0.06597222222222221,actual_uvix,UVXY
2023-03-06,1.6127899003781005e-12,1.577488057655628e-12,-0.009293680297397744,-0.021888680425265816,-0.030978934324659257,-0.030978934324659257,actual_uvix,UVXY
2023-03-07,1.588582922511262e-12,1.6521262394117125e-12,0.007033248081841359,0.040000000000000036,0.04731457800511518,0.04731457800511496,actual_uvix,UVXY
2023-03-08,1.6632211042673467e-12,1.5936260429001867e-12,0.006715506715506692,-0.041843541540327434,-0.035409035409035394,-0.035409035409035394,actual_uvix,UVXY
2023-03-09,1.5573155760999292e-12,1.9234461163358583e-12,-0.02278481012658229,0.23510362694300513,0.2069620253164557,0.2069620253164557,actual_uvix,UVXY
